"ExhibitionID","ExhibitionNumber","ExhibitionTitle","ExhibitionCitationDate","ExhibitionBeginDate","ExhibitionEndDate","ExhibitionSortOrder","ExhibitionURL","ExhibitionRole","ExhibitionRoleinPressRelease","ConstituentID","ConstituentType","DisplayName","AlphaSort","FirstName","MiddleName","LastName","Suffix","Institution","Nationality","ConstituentBeginDate","ConstituentEndDate","ArtistBio","Gender","VIAFID","WikidataID","ULANID","ConstituentURL","Year","Count"
3124,"165","New Acquisitions: Latin-American Art","[MoMA Exh. #165, January 13-February 15, 1942]",1942-01-13,"2/15/1942",214,"moma.org/calendar/exhibitions/3025","Artist","Artist",3349,"Individual","Wifredo Lam","Lam Wifredo","Wifredo","","Lam","","","Cuban",1902,1982,"Cuban, 1902–1982","Male",22152571,"Q465342",500006317,"moma.org/artists/3349",1942,6
3125,"166","New Acquisitions: Photographs","[MoMA Exh. #166, January 13-February 25, 1942]",1942-01-13,"2/25/1942",215,"moma.org/calendar/exhibitions/3026","Artist","Artist",41,"Individual","Berenice Abbott","Abbott Berenice","Berenice","","Abbott","","","American",1898,1991,"American, 1898–1991","Female",44309674,"Q231861",500020631,"moma.org/artists/41",1942,13
3126,"167","Dancers in Movement: Photographs by Gjon Mili","[MoMA Exh. #167, January 13-April 9, 1942]",1942-01-13,"4/9/1942",216,"moma.org/calendar/exhibitions/3027","Arranger","Arranger",15986,"Individual","Paul Magriel","Magriel Paul","Magriel","","Paul","","","",NA,NA,"","",50257904,"",NA,"moma.org/artists/15986",1942,2
3127,"168","Americans 1942: 18 Artists from 9 States","[MoMA Exh. #168, January 21-March 8, 1942]",1942-01-21,"3/8/1942",217,"moma.org/calendar/exhibitions/3028","Curator","Director",19286,"Individual","Dorothy C. Miller","Miller Dorothy C.","Dorothy","Canning","Miller","","","American",1904,2003,"American, 1904–2003","Female",111290627,"Q5298349",500322604,"moma.org/artists/19286",1942,19
2877,"169","The Artists' New York","[MoMA Exh. #169, January 28-March 2, 1942]",1942-01-28,"3/2/1942",218,"moma.org/calendar/exhibitions/2904","Artist","Artist",41,"Individual","Berenice Abbott","Abbott Berenice","Berenice","","Abbott","","","American",1898,1991,"American, 1898–1991","Female",44309674,"Q231861",500020631,"moma.org/artists/41",1942,20
3128,"170","U.S. Army Illustrators of Fort Custer, Michigan","[MoMA Exh. #170, February 4-March 10, 1942]",1942-02-04,"3/10/1942",219,"moma.org/calendar/exhibitions/3029","Curator","Selector",9634,"Individual","Monroe Wheeler","Wheeler Monroe","Monroe","","Wheeler","","","American",1899,1988,"American, 1899–1988","Male",40395988,"",NA,"moma.org/artists/9634",1942,15
3129,"171","New Acquisitions: American Drawings","[MoMA Exh. #171, February 18-April 5, 1942]",1942-02-18,"4/5/1942",220,"moma.org/calendar/exhibitions/3030","Artist","Artist",273,"Individual","Peggy Bacon","Bacon Peggy","Peggy","","Bacon","","","American",1895,1987,"American, 1895–1987","Female",8456354,"Q7160630",500024574,"moma.org/artists/273",1942,22
3130,"172","Photographs of the Civil War and the American Frontier","[MoMA Exh. #172, March 3-April 5, 1942]",1942-03-03,"4/5/1942",221,"moma.org/calendar/exhibitions/3031","Curator","Selector",60,"Individual","Ansel Adams","Adams Ansel","Ansel","","Adams","","","American",1902,1984,"American, 1902–1984","Male",61625857,"Q60809",500026108,"moma.org/artists/60",1942,25
2623,"173","Children's Festival of Modern Art","[MoMA Exh. #173, March 11-May 10, 1942]",1942-03-11,"5/10/1942",222,"moma.org/calendar/exhibitions/2808","Artist","Artist",11,"Individual","Jean (Hans) Arp","Arp Jean (Hans)","Jean","","Arp","","","French",1886,1966,"French, born Germany (Alsace). 1886–1966","Male",7386175,"Q153739",500031000,"moma.org/artists/11",1942,12
3131,"174","Art in War: OEM Purchases from a National Competition","[MoMA Exh. #174, March 13-March 25, 1942]",1942-03-13,"3/25/1942",223,"moma.org/calendar/exhibitions/3032","Curator","Selector",11499,"Individual","Holger Cahill","Cahill Holger","Holger","","Cahill","","","",NA,NA,"","",45764398,"Q5880218",500121994,"moma.org/artists/11499",1942,72
2598,"175","Henri Rousseau","[MoMA Exh. #175, March 18-May 3, 1942]",1942-03-18,"5/3/1942",224,"moma.org/calendar/exhibitions/2798","Curator","Director",NA,"Individual","Daniel Catton Rich","Rich Daniel Catton","Daniel","Catton","Rich","","","",NA,NA,"","Male",19804886,"",NA,"",1942,2
2688,"176","New Acquisitions and Extended Loans: Cubist and Abstract Art","[MoMA Exh. #176, March 25-May 3, 1942]",1942-03-25,"5/3/1942",225,"moma.org/calendar/exhibitions/2836","Artist","Artist",624,"Individual","Umberto Boccioni","Boccioni Umberto","Umberto","","Boccioni","","","Italian",1882,1916,"Italian, 1882–1916","Male",51685971,"Q152797",500012624,"moma.org/artists/624",1942,29
3132,"177","Two Years of War in England: Photographs by William Vandivert","[MoMA Exh. #177, April 15-June 10, 1942]",1942-04-15,"6/10/1942",226,"moma.org/calendar/exhibitions/3033","Artist","Artist",6089,"Individual","William Vandivert","Vandivert William","William","","Vandivert","","","American",1912,1992,"American, 1912–1992","Male",96377247,"Q1483880",500094794,"moma.org/artists/6089",1942,1
3133,"178","Wartime Housing","[MoMA Exh. #178, April 22-June 21, 1942]",1942-04-22,"6/21/1942",227,"moma.org/calendar/exhibitions/3034","Curator","[Curator]",NA,"Individual","Alice M. Carson","Carson Alice M.","Alice","M.","Carson","","","",NA,NA,"","",NA,"",NA,"",1942,3
3134,"179","Art Sale for the Armed Services","[MoMA Exh. #179, May 6-June 16, 1942]",1942-05-06,"6/16/1942",228,"moma.org/calendar/exhibitions/3035","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1942,1
3135,"180","Anti-Hoarding Pictures by New York School Children","[MoMA Exh. #180, May 13-June 8, 1942]",1942-05-13,"6/8/1942",229,"moma.org/calendar/exhibitions/3036","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1942,1
3136,"181","Mexican Costumes by Carlos Mérida","[MoMA Exh. #181, May 13-May 24, 1942]",1942-05-13,"5/24/1942",230,"moma.org/calendar/exhibitions/3037","Artist","Artist",3935,"Individual","Carlos Mérida","Mérida Carlos","Carlos","","Mérida","","","Guatemalan",1891,1984,"Guatemalan, 1891–1984","Male",95708851,"Q1043100",500004593,"moma.org/artists/3935",1942,1
3137,"182","Road to Victory","[MoMA Exh. #182, May 21-October 4, 1942]",1942-05-21,"10/4/1942",231,"moma.org/calendar/exhibitions/3038","Designer","Designer",399,"Individual","Herbert Bayer","Bayer Herbert","Herbert","","Bayer","","","American",1900,1985,"American, born Austria. 1900–1985","Male",39524327,"Q213637",500009369,"moma.org/artists/399",1942,23
3138,"183","Paintings from the Class for Members' Children","[MoMA Exh. #183, May 25-May 31, 1942]",1942-05-25,"5/31/1942",232,"moma.org/calendar/exhibitions/3039","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1942,1
3139,"184","Understanding Modern Art","[MoMA Exh. #184, June 2-July 9, 1942]",1942-06-02,"7/9/1942",233,"moma.org/calendar/exhibitions/3040","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1942,1
3140,"185","Josephine Joy: Romantic Painter","[MoMA Exh. #185, June 12-October 7, 1942]",1942-06-12,"10/7/1942",234,"moma.org/calendar/exhibitions/3041","Artist","Artist",64263,"Individual","Josephine Joy","Joy Josephine","Josephine","","Joy","","","",1869,NA,"born 1869","",309815212,"",NA,"moma.org/artists/64263",1942,1
3141,"186","New Acquisitions: Free German Art","[MoMA Exh. #186, June 24-August 24, 1942]",1942-06-24,"8/24/1942",235,"moma.org/calendar/exhibitions/3042","Artist","Artist",335,"Individual","Ernst Barlach","Barlach Ernst","Ernst","","Barlach","","","German",1870,1938,"German, 1870–1938","Male",17313204,"Q156890",500013940,"moma.org/artists/335",1942,4
3142,"187","Salvage Posters by New York High School Students","[MoMA Exh. #187, June 24-September 3, 1942]",1942-06-24,"9/3/1942",236,"moma.org/calendar/exhibitions/3043","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1942,1
3143,"188","New Rugs by American Artists","[MoMA Exh. #188, June 30-August 9, 1942]",1942-06-30,"8/9/1942",237,"moma.org/calendar/exhibitions/3044","Designer","Designer",NA,"Individual","Alice M. Carson","Carson Alice M.","Alice","M.","Carson","","","",NA,NA,"","",NA,"",NA,"",1942,12
3144,"189","Bambi: The Making of an Animated Sound Picture","[MoMA Exh. #189, July 15-August 20, 1942]",1942-07-15,"8/20/1942",238,"moma.org/calendar/exhibitions/3045","Curator","[Curator]",45945,"Individual","Iris Barry","Barry Iris","Iris","","Barry","","Museum of Modern Art","American",1895,1969,"American, born England, 1995–1969","Female",54242106,"Q11282460",NA,"moma.org/artists/45945",1942,2
3145,"190","Camouflage for Civilian Defense","[MoMA Exh. #190, August 12-September 13, 1942]",1942-08-12,"9/13/1942",239,"moma.org/calendar/exhibitions/3046","Designer","Designer",1667,"Individual","Carlus Dyer","Dyer Carlus","Carlus","","Dyer","","","American",NA,NA,"American","Male",281394541,"",NA,"moma.org/artists/1667",1942,2
3146,"191","Planning a Modern House","[MoMA Exh. #191, August 25-September 21, 1942]",1942-08-25,"9/21/1942",240,"moma.org/calendar/exhibitions/3047","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1942,1
3147,"192","New Acquisitions: American Painting and Sculpture","[MoMA Exh. #192, August 26-September 27, 1942]",1942-08-26,"9/27/1942",241,"moma.org/calendar/exhibitions/3048","Artist","Artist",282,"Individual","Martin Baer","Baer Martin","Martin","","Baer","","","American",1894,1961,"American, 1894–1961","Male",281886997,"",NA,"moma.org/artists/282",1942,23
3148,"193","New Posters from England","[MoMA Exh. #193, September 4-October 18, 1942]",1942-09-04,"10/18/1942",242,"moma.org/calendar/exhibitions/3049","Artist","Artist",482,"Individual","Nicholas Bentley","Bentley Nicholas","Nicholas","","Bentley","","","British",1907,1978,"British, 1907–1978","Male",44559447,"Q7029528",500043306,"moma.org/artists/482",1942,5
3149,"194","Modern Architecture for the Modern School","[MoMA Exh. #194, September 16-September 30, 1942]",1942-09-16,"9/30/1942",243,"moma.org/calendar/exhibitions/2302","Designer","Designer",44297,"Individual","Elizabeth Mock","Mock Elizabeth","Elizabeth","","Mock","","Museum of Modern Art","American",1911,1998,"American, 1911–1998","Female",112800368,"",NA,"moma.org/artists/44297",1942,17
3150,"195","How to make a Photogram","[MoMA Exh. #195, September 16-November 2, 1942]",1942-09-16,"11/2/1942",244,"moma.org/calendar/exhibitions/3050","Curator","Assistant Curator",3067,"Individual","György Kepes","Kepes György","György","","Kepes","","","American",1906,2001,"American, born Hungary. 1906–2001","Male",46754809,"Q721633",500028012,"moma.org/artists/3067",1942,14
3151,"196","How Modern Artists Paint People","[MoMA Exh. #196, September 22-October 13, 1942]",1942-09-22,"10/13/1942",245,"moma.org/calendar/exhibitions/3051","Artist","Artist",455,"Individual","George Bellows","Bellows George","George","","Bellows","","","American",1882,1925,"American, 1882–1925","Male",27338136,"Q167132",500003261,"moma.org/artists/455",1942,13
2916,"197","Recent Acquisitions: Painting and Sculpture","[MoMA Exh. #197, September 30-December 10, 1942]",1942-09-30,"12/10/1942",246,"moma.org/calendar/exhibitions/2917","Artist","Artist",486,"Individual","Christian Bérard","Bérard Christian","Christian","","Bérard","","","French",1902,1949,"French, 1902–1949","Male",22211040,"Q1079125",500032124,"moma.org/artists/486",1942,7
3152,"198","The Americas Cooperate","[MoMA Exh. #198, September 30-October 18, 1942]",1942-09-30,"10/18/1942",247,"moma.org/calendar/exhibitions/3052","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1942,1
3153,"199","20th Century Sculpture and Constructions","[MoMA Exh. #199, October 2-October 26, 1942]",1942-10-02,"10/26/1942",248,"moma.org/calendar/exhibitions/3053","Artist","Artist",11,"Individual","Jean (Hans) Arp","Arp Jean (Hans)","Jean","","Arp","","","French",1886,1966,"French, born Germany (Alsace). 1886–1966","Male",7386175,"Q153739",500031000,"moma.org/artists/11",1942,15
3154,"200","Art of Two Cities: Chicago and New York","[MoMA Exh. #200, October 14-November 15, 1942]",1942-10-14,"11/15/1942",249,"moma.org/calendar/exhibitions/3054","Curator","Selector",NA,"Individual","Virginia Murphy","Murphy Virginia","Virginia","","Murphy","","","",NA,NA,"","",NA,"",NA,"",1942,2
3603,"201","United Hemisphere Poster Competition","[MoMA Exh. #201, October 21-November 24, 1942]",1942-10-21,"11/24/1942",250,"moma.org/calendar/exhibitions/3115","Competition Judge","Competition Judge",9168,"Individual","Alfred H. Barr, Jr.","Barr Alfred H. Jr.","Alfred","H.","Barr","Jr.","","American",1902,1981,"American, 1902–1981","Male",109252853,"Q711362",500241556,"moma.org/artists/9168",1942,8
3604,"202","The Museum and the War","[MoMA Exh. #202, October 23, 1942-January 22, 1943]",1942-10-23,"1/22/1943",251,"moma.org/calendar/exhibitions/3116","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1942,1
3605,"203","Tchelitchew: Paintings and Drawings","[MoMA Exh. #203, October 28-November 29, 1942]",1942-10-28,"11/29/1942",252,"moma.org/calendar/exhibitions/3117","Curator","Director",8150,"Individual","James Thrall Soby","Soby James Thrall","James","","Soby","","","American",1906,1979,"American, 1906–1979","Male",110085602,"Q19997542",500326188,"moma.org/artists/8150",1942,2
3606,"204","The Sculpture of John B. Flannagan","[MoMA Exh. #204, October 28-November 29, 1942]",1942-10-28,"11/29/1942",253,"moma.org/calendar/exhibitions/3118","Curator","Director",19286,"Individual","Dorothy C. Miller","Miller Dorothy C.","Dorothy","Canning","Miller","","","American",1904,2003,"American, 1904–2003","Female",111290627,"Q5298349",500322604,"moma.org/artists/19286",1942,2
3607,"205","Art from Fighting China","[MoMA Exh. #205, November 11-November 27, 1942]",1942-11-11,"11/27/1942",254,"moma.org/calendar/exhibitions/3119","Curator","Selector",NA,"Individual","Chang Tao-fan","Tao-fan Chang","Chang","","Tao-fan","","","",NA,NA,"","",21126524,"",NA,"",1942,35
3608,"206","Children's Painting and the War","[MoMA Exh. #206, November 18-December 13, 1942]",1942-11-18,"12/13/1942",255,"moma.org/calendar/exhibitions/3120","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1942,1
3609,"207","National War Poster Competition","[MoMA Exh. #207, November 25, 1942-January 3, 1943]",1942-11-25,"1/3/1943",256,"moma.org/calendar/exhibitions/3121","Curator","Director",NA,"Individual","Irwin D. Hoffman","Hoffman Irwin D.","Irwin","D.","Hoffman","","","",NA,NA,"","",55486702,"",NA,"",1942,33
102,"208","Useful Objects in Wartime under $10","[MoMA Exh. #208, December 2, 1942-January 9, 1943]",1942-12-02,"1/9/1943",257,"moma.org/calendar/exhibitions/2733","Arranger","Arranger",NA,"Individual","Alice M. Carson","Carson Alice M.","Alice","M.","Carson","","","",NA,NA,"","",NA,"",NA,"",1942,114
2630,"209","Twentieth Century Portraits","[MoMA Exh. #209, December 9, 1942-January 24, 1943]",1942-12-09,"1/24/1943",258,"moma.org/calendar/exhibitions/1732","Curator","Director",9634,"Individual","Monroe Wheeler","Wheeler Monroe","Monroe","","Wheeler","","","American",1899,1988,"American, 1899–1988","Male",40395988,"",NA,"moma.org/artists/9634",1942,160
3610,"210","New Acquisitions: Photography by Alfred Stieglitz, European and American Art","[MoMA Exh. #210, December 16, 1942-February 28, 1943]",1942-12-16,"2/28/1943",259,"moma.org/calendar/exhibitions/3122","Artist","Artist",1106,"Individual","Giorgio de Chirico","Chirico Giorgio de","Giorgio de","","Chirico","","","Italian",1888,1978,"Italian, born Greece. 1888–1978","Male",104172730,"Q156622",500032635,"moma.org/artists/1106",1942,20
2624,"211","Children's Festival of Modern Art","[MoMA Exh. #211, December 16, 1942-January 17, 1943]",1942-12-16,"1/17/1943",260,"moma.org/calendar/exhibitions/2809","Artist","Artist",1055,"Individual","Marc Chagall","Chagall Marc","Marc","","Chagall","","","French",1887,1985,"French, born Belarus. 1887–1985","Male",103953801,"Q93284",500115354,"moma.org/artists/1055",1942,1
3613,"212","Joe Milone's Shoe Shine Stand","[MoMA Exh. #212, December 22, 1942-January 10, 1943]",1942-12-22,"1/10/1943",261,"moma.org/calendar/exhibitions/3124","Curator","Selector",9168,"Individual","Alfred H. Barr, Jr.","Barr Alfred H. Jr.","Alfred","H.","Barr","Jr.","","American",1902,1981,"American, 1902–1981","Male",109252853,"Q711362",500241556,"moma.org/artists/9168",1942,2
3614,"213","Brazil Builds","[MoMA Exh. #213, January 13-February 28, 1943]",1943-01-13,"2/28/1943",262,"moma.org/calendar/exhibitions/2304","Curator","Selector",16292,"Individual","Philip L. Goodwin","Goodwin Philip L.","Philip","L.","Goodwin","","","American",1885,1958,"American, 1885–1958","Male",107308378,"Q21289656",500002438,"moma.org/artists/16292",1943,11
3615,"214","Art Education in Wartime","[MoMA Exh. #214, January 27-February 22, 1943]",1943-01-27,"2/22/1943",263,"moma.org/calendar/exhibitions/3125","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1943,1
3616,"215","Faces and Places in Brazil: Photographs by Genevieve Naylor","[MoMA Exh. #215, January 27-February 28, 1943]",1943-01-27,"2/28/1943",264,"moma.org/calendar/exhibitions/3126","Artist","Artist",4246,"Individual","Genevieve Naylor","Naylor Genevieve","Genevieve","","Naylor","","","American",1914,1989,"American, 1914–1989","Female",NA,"",NA,"moma.org/artists/4246",1943,1
3617,"216","The Arts in Therapy","[MoMA Exh. #216, February 3-March 7, 1943]",1943-02-03,"3/7/1943",265,"moma.org/calendar/exhibitions/3127","Curator","Assembler",39630,"Individual","Victor D'Amico","D'Amico Victor","Victor","","D'Amico","","","",NA,NA,"","",33432178,"",NA,"moma.org/artists/39630",1943,4
2728,"217","Americans 1943: Realists and Magic-Realists","[MoMA Exh. #217, February 10-March 21, 1943]",1943-02-10,"3/21/1943",266,"moma.org/calendar/exhibitions/2854","Curator","Director",19286,"Individual","Dorothy C. Miller","Miller Dorothy C.","Dorothy","Canning","Miller","","","American",1904,2003,"American, 1904–2003","Female",111290627,"Q5298349",500322604,"moma.org/artists/19286",1943,44
